Date,Day,Month,Year,Surveyor,Site,Start Time,End Time,TransectSite,Transect,Growth form,Latitude,Longitude,Temperature,Taxa,Genera,Species,Color morph,Size,Health status,Unhealthy status,Unhealthy,Unhealthy ID,percentUH,Location on colony,Margins,Shapes,Structures affected,Lesion,Photo,Sample ID #,Notes
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Branching,,,19,Pocillopora,Pocillopora,damicornis,,L,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Branching,,,19,Pocillopora,Pocillopora,damicornis,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Branching,,,19,Pocillopora,Pocillopora,damicornis,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Branching,,,19,Stylophora,Stylophora,pistillata,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Submassive,,,19,Isopora,Isopora,cuneata,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Submassive,,,19,Isopora,Isopora,cuneata,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Submassive,,,19,Isopora,Isopora,cuneata,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Submassive,,,19,Isopora,Isopora,cuneata,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Submassive,,,19,Isopora,Isopora,cuneata,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Seriatopora,Seriatopora,hystrix,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Encrusting,,,19,Other,Cythastrea,SP.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Massive,,,19,Other,Favites,SP.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Massive,,,19,Other,Favites,SP.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Massive,,,19,Other,Favites,SP.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Massive,,,19,Other,Paragoniastrea,SP.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Massive,,,19,Other,Paragoniastrea,SP.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Massive,,,19,Other,Paragoniastrea,SP.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Porites,Porites,sp.,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Pocillopora,Pocillopora,damicornis,,L,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Stylophora,Stylophora,pistillata,,L,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Massive,,,19,Other,Favites,SP.,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Massive,,,19,Other,Favites,SP.,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Massive,,,19,Other,Favites,SP.,,L,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Massive,,,19,Other,Favites,SP.,,L,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Encrusting,,,19,Other,Cythastrea,SP.,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Branching,,,19,Seriatopora,Seriatopora,hystrix,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,L,Unhealthy,Other,Predation,Predation,10,,,Assuming its all predation from now on,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,S,Unhealthy,Other,Predation,Predation,10,,,Healing,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,S,Unhealthy,Other,Predation,Predation,10,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,S,Unhealthy,Other,Predation,Predation,10,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,L,Unhealthy,Other,Predation,Predation,20,,,Algae & predation,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Submassive,,,19,Isopora,Isopora,cuneata,,L,Unhealthy,Other,Predation,Predation,10,,,Predation,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,10:13,10:48,4,16,Staghorn,,,19,Acropora,Acropora,SP.,,L,Unhealthy,Other,Algae,Competition,10,,,Algae,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,11:18,11:37,5,17,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,11:18,11:37,5,17,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,11:18,11:37,5,17,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,11:18,11:37,5,17,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,11:18,11:37,5,17,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,11:18,11:37,5,17,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,11:18,11:37,5,17,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,11:18,11:37,5,17,Branching,,,19,Pocillopora,Pocillopora,damicornis,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,11:18,11:37,5,17,Submassive,,,19,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,11:18,11:37,5,17,Submassive,,,19,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,11:18,11:37,5,17,Submassive,,,19,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,11:18,11:37,5,17,Submassive,,,19,Isopora,Isopora,cuneata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,11:18,11:37,5,17,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,11:18,11:37,5,17,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,11:18,11:37,5,17,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,11:18,11:37,5,17,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
22/10/19,22,2019 October,2019,Tess,Erscotts Reef,11:18,11:37,5,17,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
